Year,Category,Winner,Key,Subkey
71,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",True,""," To <span class="Winner">RONALD E. UHLIG, THOMAS F. POWERS and FRED M. FUSS</span> of the Eastman Kodak Company for the design and development of KeyKode latent-image barcode key numbers. KeyKode numbers are machine-readable bar codes on camera negative films that exactly replicate the human-readable key numbers. Together with an appropriate reader and database software, they reduce errors and speed important post-production operations, leading to significant cost savings. <strong>[Laboratory]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",True,""," To <span class="Winner">IAIN NEIL</span> for the optical design; <span class="Winner">TAKUO MIYAGISHIMA</span> for the mechanical design; and <span class="Winner">PANAVISION, INCORPORATED</span>, for the concept and development of the Primo Series of spherical prime lenses for 35mm cinematography. The Primo Series of lenses for 35mm cinematography represents a thorough and comprehensive approach to prime lens design, development and manufacture. This family of lenses has a wide range of focal lengths, all color matched, with improved modulation transfer function characteristics. <strong>[Lenses and Filters]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,"","To <span class="Winner">GARRETT BROWN and JERRY HOLWAY</span> for the creation of the Skyman flying platform for Steadicam operators. This cable-driven, manned camera platform allows the operator to spin 360 degrees for unimpeded pans while controlling the downhill speed via brakes. As a device for achieving otherwise impossible shots, Skyman has had a definite influence on later cable-suspended camera systems. <strong>[Camera Cranes]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">JAMES RODNUNSKY, JAMES WEBBER and BOB WEBBER</span> of Cablecam Systems, and <span class="Winner">TROU BAYLISS</span> for the design and engineering of Cablecam. This radio-controlled, cable-driven camera platform with its ultra-smooth synthetic cables and powerful hydraulic motors, enables runs in excess of 3000 feet with quick return to start. Operating unmanned, it can function at speeds and through perils that would be unsafe for on-board operators. <strong>[Camera Cranes]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">DAVID DIFRANCESCO, BALA S. MANIAN and THOMAS L. NOGGLE</span> for their pioneering efforts in the development of laser film recording technology. This pioneering laser film recorder, designed and used for motion pictures, demonstrated the potential of this technology for recording digital data onto intermediate film stock. <strong>[Special Photographic]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">MICHAEL MACKENZIE, MIKE BOLLES, UDO PAMPEL and JOSEPH FULMER</span> of Industrial Light &amp; Magic for their pioneering work in motion-controlled, silent camera dollies. This silent, high-speed motion control modification of a Panther dolly makes it possible to film moving camera composite shots of actors while recording live dialogue. <strong>[Camera Cranes]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">BARRY WALTON, BILL SCHULTZ, CHRIS BARKER and DAVID CORNELIUS</span> of Sony Pictures Imageworks for the creation of an advanced motion-controlled, silent camera dolly. This extensive modification to the Panther dolly allows high-speed moves to be silent, smooth and stable. <strong>[Camera Cranes]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">BRUCE WILTON and CARLOS ICINKOFF</span> of Mechanical Concepts for their modular system of motion-control rotators and movers for use in motion-control. These components have become the de facto industry standard for use in precision motion control equipment. <strong>[Camera Cranes]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">REMY SMITH</span> for the software and electronic design and development; and <span class="Winner">JAMES K. BRANCH and NASIR J. ZAIDI</span> for the design and development of the Spectra Professional IV-A digital exposure meter. The design and execution of the Spectra Professional IV-A meter has resulted in a practical and successful tool for the film production community. <strong>[Photography]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">IVAN KRUGLAK</span> for his commitment to the development of a wireless transmission system for video-assisted images for the motion picture industry. Through years of persistent effort, Mr. Kruglak has commercialized and popularized a technique of great utility for motion picture camera operations. By introducing diversity antennas and a time code insertion accessory, he has optimized camera wireless video-assist components. <strong>[Camera]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">DR. DOUGLAS R. ROBLE</span> for his contribution to tracking technology and for the design and implementation of the TRACK system for camera position calculation and scene reconstruction. The TRACK system is an integrated software tool that uses computer-vision techniques to extract critical 2D and 3D information about a scene and the camera used to film it. <strong>[Special Photographic]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">THADDEUS BEIER</span> for the design and implementation of ras_track, a system for 2D tracking, stabilization, and 3D camera and object tracking. Ras_track allows the user to determine the postiton and location of the camera and objects in a scene by tracking points in a scanned sequence. <strong>[Special Photographic]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">MANFRED N. KLEMME and DONALD E. WETZEL</span> for the design and development of the K-Tek Microphone Boom Pole and accessories for on-set motion picture sound recording. The K-TEK series microphone boom pole provides production recording personnel with a self-lubricated, light-weight, sturdy pole with multiple accessories. <strong>[Sound]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">NICK FOSTER</span> for his software development in the field of water simulation systems. This software technique provides an efficient and flexible method for the creation of flowing streams, oceans, tidal waves and turbulence for motion picture visual effects. <strong>[Special Photographic]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">CARY PHILLIPS</span> for the design and development of the ‘Caricature’ Animation System at Industrial Light &amp; Magic. By integrating existing tools into a powerful interactive system, and adding an expressive multi-target shape interpolation-based freeform animation system, the ‘Caricature’ system provides a degree of subtlety and refinement not possible with other systems. <strong>[Special Photographic]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">DR. MITCHELL J. BOGDANOWICZ</span> of the Eastman Kodak Company, and <span class="Winner">JIM MEYER and STAN MILLER</span> of Rosco Laboratories, Inc. for the design of the CalColor Calibrated Color Effects Filters. Designed to correspond to the spectral sensitivity of color negative film stocks, these filters provide for improved color control in motion picture lighting. <strong>[Lenses and Filters]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">DR. A. TULSI RAM, RICHARD C. SEHLIN, DR. CARL F. HOLTZ and DAVID F. KOPPERL</span> of the Eastman Kodak Company for the research and development of the concept of molecular sieves applied to improve the archival properties of processed photographic film. The use of zeolite crystals as molecular sieves to absorb moisture, acetic acid, methylene chloride and a variety of solvents created an effective deterrent to the effects of vinegar syndrome in stored film stock. <strong>[Laboratory]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">TAKUO MIYAGISHIMA and ALBERT K. SAIKI</span> of Panavision, Inc. for the design and development of the Eyepiece Leveler. This leveler keeps the camera eyepiece at the same level, regardless of whether the camera position is tilted up or down, enabling the camera operator to concentrate on the composition of the image. <strong>[Camera]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">EDMUND M. DI GIULIO and JAMES BARTELL</span> of Cinema Products for the design of the KeyKode Sync Reader. The KeyKode Sync Reader provides a fast, accurate and user-friendly means of utilizing the KeyKode information on film, thereby expediting the editorial and post-production processes. <strong>[Laboratory]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">IVAN KRUGLAK</span> for his pioneering concept and the development of the Coherent Time Code Slate. Time code slates have had significant impact on the filmmaking process by simplifying post-production. This development makes the synchronization process faster and more precise, particularly when multiple cameras are used. <strong>[Editorial and Pre-production]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">MIKE DENECKE</span> for refining and further developing electronic time code slates. Due to their features and simplified operational procedures, the Denecke slates have had significant impact on the motion picture industry and have become the standard for electronic time code slates. <strong>[Editorial and Pre-production]</strong>"
71,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">ED ZWANEVELD and FREDERICK GASOI</span> of the National Film Board of Canada, and <span class="Winner">MIKE LAZARIDIS and DALE BRUBACHER-CRESSMAN</span> of Research in Motion for the design and development of the DigiSync Film KeyKode Reader. The DigiSync Film KeyKode Reader provides a fast, accurate and user-friendly means of utilizing the KeyKode information on film, expediting the editorial and post-production processes. <strong>[Laboratory]</strong>"
70,"BEST PICTURE",False,"As Good as It Gets","– James L. Brooks, Bridget Johnson, Kristi Zea"
70,"BEST PICTURE",False,"The Full Monty","– Uberto Pasolini"
70,"BEST PICTURE",False,"Good Will Hunting","– Lawrence Bender"
70,"BEST PICTURE",False,"L.A. Confidential","– Arnon Milchan, Curtis Hanson, Michael Nathanson"
70,"BEST PICTURE",True,"Titanic","– James Cameron, Jon Landau"
70,"DIRECTING",False,"The Full Monty","– Peter Cattaneo"
70,"DIRECTING",False,"Good Will Hunting","– Gus Van Sant"
70,"DIRECTING",False,"L.A. Confidential","– Curtis Hanson"
70,"DIRECTING",False,"The Sweet Hereafter","– Atom Egoyan"
70,"DIRECTING",True,"Titanic","– James Cameron"
70,"ACTOR IN A LEADING ROLE",False,"Good Will Hunting","Matt Damon –"
70,"ACTOR IN A LEADING ROLE",False,"The Apostle","Robert Duvall –"
70,"ACTOR IN A LEADING ROLE",False,"Ulee’s Gold","Peter Fonda –"
70,"ACTOR IN A LEADING ROLE",False,"Wag the Dog","Dustin Hoffman –"
70,"ACTOR IN A LEADING ROLE",True,"As Good as It Gets","Jack Nicholson –"
70,"ACTRESS IN A LEADING ROLE",False,"The Wings of the Dove","Helena Bonham Carter –"
70,"ACTRESS IN A LEADING ROLE",False,"Afterglow","Julie Christie –"
70,"ACTRESS IN A LEADING ROLE",False,"Mrs. Brown","Judi Dench –"
70,"ACTRESS IN A LEADING ROLE",True,"As Good as It Gets","Helen Hunt –"
70,"ACTRESS IN A LEADING ROLE",False,"Titanic","Kate Winslet –"
70,"ACTOR IN A SUPPORTING ROLE",False,"Jackie Brown","Robert Forster –"
70,"ACTOR IN A SUPPORTING ROLE",False,"Amistad","Anthony Hopkins –"
70,"ACTOR IN A SUPPORTING ROLE",False,"As Good as It Gets","Greg Kinnear –"
70,"ACTOR IN A SUPPORTING ROLE",False,"Boogie Nights","Burt Reynolds –"
70,"ACTOR IN A SUPPORTING ROLE",True,"Good Will Hunting","Robin Williams –"
70,"ACTRESS IN A SUPPORTING ROLE",True,"L.A. Confidential","Kim Basinger –"
70,"ACTRESS IN A SUPPORTING ROLE",False,"In &amp; Out","Joan Cusack –"
70,"ACTRESS IN A SUPPORTING ROLE",False,"Good Will Hunting","Minnie Driver –"
70,"ACTRESS IN A SUPPORTING ROLE",False,"Boogie Nights","Julianne Moore –"
70,"ACTRESS IN A SUPPORTING ROLE",False,"Titanic","Gloria Stuart –"
70,"WRITING (Screenplay Based on Material Previously Produced or Published)",False,"Donnie Brasco","– Paul Attanasio"
70,"WRITING (Screenplay Based on Material Previously Produced or Published)",True,"L.A. Confidential","– Brian Helgeland, Curtis Hanson"
70,"WRITING (Screenplay Based on Material Previously Produced or Published)",False,"The Sweet Hereafter","– Atom Egoyan"
70,"WRITING (Screenplay Based on Material Previously Produced or Published)",False,"Wag the Dog","– Hilary Henkin, David Mamet"
70,"WRITING (Screenplay Based on Material Previously Produced or Published)",False,"The Wings of the Dove","– Hossein Amini"
70,"WRITING (Screenplay Written Directly for the Screen)",False,"As Good as It Gets","– Mark Andrus, James L. Brooks"
70,"WRITING (Screenplay Written Directly for the Screen)",False,"Boogie Nights","– Paul Thomas Anderson"
70,"WRITING (Screenplay Written Directly for the Screen)",False,"Deconstructing Harry","– Woody Allen"
70,"WRITING (Screenplay Written Directly for the Screen)",False,"The Full Monty","– Simon Beaufoy"
70,"WRITING (Screenplay Written Directly for the Screen)",True,"Good Will Hunting","– Ben Affleck, Matt Damon"
70,"MUSIC (Original Song)",False,"Hercules","“Go The Distance” –,– Music by Alan Menken; Lyric by David Zippel"
70,"MUSIC (Original Song)",False,"Con Air","“How Do I Live” –,– Music, Lyric by Diane Warren"
70,"MUSIC (Original Song)",False,"Anastasia","“Journey To The Past” –,– Music by Stephen Flaherty; Lyric by Lynn Ahrens"
70,"MUSIC (Original Song)",False,"Good Will Hunting","“Miss Misery” –,– Music, Lyric by Elliott Smith"
70,"MUSIC (Original Song)",True,"Titanic","“My Heart Will Go On” –,– Music by James Horner; Lyric by Will Jennings"
70,"MUSIC (Original Dramatic Score)",False,"Amistad","– John Williams"
