Year,Type,WinOrLose,Key,Item
1966,"DOCUMENTARY (SHORT SUBJECT)",False,"MURAL ON OUR STREET","Kirk Smallman, Producer"
1966,"DOCUMENTARY (SHORT SUBJECT)",False,"OUVERTURE","Mafilm Productions"
1966,"DOCUMENTARY (SHORT SUBJECT)",False,"POINT OF VIEW","Vision Associates Productions"
1966,"DOCUMENTARY (SHORT SUBJECT)",False,"YEATS COUNTRY","Patrick Carey and Joe Mendoza, Producers"
1966,"FILM EDITING",True,"THE SOUND OF MUSIC","William Reynolds"
1966,"FILM EDITING",False,"CAT BALLOU","Charles Nelson"
1966,"FILM EDITING",False,"DOCTOR ZHIVAGO","Norman Savage"
1966,"FILM EDITING",False,"THE FLIGHT OF THE PHOENIX","Michael Luciano"
1966,"FILM EDITING",False,"THE GREAT RACE","Ralph E. Winters"
1966,"FOREIGN LANGUAGE FILM",True,"THE SHOP ON MAIN STREET","Czechoslovakia"
1966,"FOREIGN LANGUAGE FILM",False,"BLOOD ON THE LAND","Greece"
1966,"FOREIGN LANGUAGE FILM",False,"DEAR JOHN","Sweden"
1966,"FOREIGN LANGUAGE FILM",False,"KWAIDAN","Japan"
1966,"FOREIGN LANGUAGE FILM",False,"MARRIAGE ITALIAN STYLE","Italy"
1966,"MUSIC (MUSIC SCORE--SUBSTANTIALLY ORIGINAL)",True,"DOCTOR ZHIVAGO","Maurice Jarre"
1966,"MUSIC (MUSIC SCORE--SUBSTANTIALLY ORIGINAL)",False,"THE AGONY AND THE ECSTASY","Alex North"
1966,"MUSIC (MUSIC SCORE--SUBSTANTIALLY ORIGINAL)",False,"THE GREATEST STORY EVER TOLD","Alfred Newman"
1966,"MUSIC (MUSIC SCORE--SUBSTANTIALLY ORIGINAL)",False,"A PATCH OF BLUE","Jerry Goldsmith"
1966,"MUSIC (MUSIC SCORE--SUBSTANTIALLY ORIGINAL)",False,"THE UMBRELLAS OF CHERBOURG","Michel Legrand, Jacques Demy"
1966,"MUSIC (SCORING OF MUSIC--ADAPTATION OR TREATMENT)",True,"THE SOUND OF MUSIC","Irwin Kostal"
1966,"MUSIC (SCORING OF MUSIC--ADAPTATION OR TREATMENT)",False,"CAT BALLOU","DeVol"
1966,"MUSIC (SCORING OF MUSIC--ADAPTATION OR TREATMENT)",False,"THE PLEASURE SEEKERS","Lionel Newman, Alexander Courage"
1966,"MUSIC (SCORING OF MUSIC--ADAPTATION OR TREATMENT)",False,"A THOUSAND CLOWNS","Don Walker"
1966,"MUSIC (SCORING OF MUSIC--ADAPTATION OR TREATMENT)",False,"THE UMBRELLAS OF CHERBOURG","Michel Legrand"
1966,"MUSIC (SONG)",True,"THE SANDPIPER","The Shadow Of Your Smile in |The Sandpiper| Music by Johnny Mandel; Lyrics by Paul Francis Webster"
1966,"MUSIC (SONG)",False,"CAT BALLOU","The Ballad Of Cat Ballou in |Cat Ballou| Music by Jerry Livingston; Lyrics by Mack David"
1966,"MUSIC (SONG)",False,"THE UMBRELLAS OF CHERBOURG","I Will Wait For You in |The Umbrellas of Cherbourg| Music by Michel Legrand; Lyrics by Jacques Demy; English Lyrics by Norman Gimbel"
1966,"MUSIC (SONG)",False,"THE GREAT RACE","The Sweetheart Tree in |The Great Race| Music by Henry Mancini; Lyrics by Johnny Mercer"
1966,"MUSIC (SONG)",False,"WHAT'S NEW PUSSYCAT?","What's New Pussycat? in |What's New Pussycat?| Music by Burt Bacharach; Lyrics by Hal David"
1966,"BEST PICTURE",True,"THE SOUND OF MUSIC","Robert Wise, Producer"
1966,"BEST PICTURE",False,"DARLING","Joseph Janni, Producer"
1966,"BEST PICTURE",False,"DOCTOR ZHIVAGO","Carlo Ponti, Producer"
1966,"BEST PICTURE",False,"SHIP OF FOOLS","Stanley Kramer, Producer"
1966,"BEST PICTURE",False,"A THOUSAND CLOWNS","Fred Coe, Producer"
1966,"SHORT SUBJECT (CARTOON)",True,"THE DOT AND THE LINE","Chuck Jones and Les Goldman, Producers"
1966,"SHORT SUBJECT (CARTOON)",False,"CLAY OR THE ORIGIN OF SPECIES","Eliot Noyes, Jr., Producer"
1966,"SHORT SUBJECT (CARTOON)",False,"THE THIEVING MAGPIE (LA GAZZA LADRA)","Emanuele Luzzati, Producer"
1966,"SHORT SUBJECT (LIVE ACTION)",True,"THE CHICKEN (LE POULET)","Claude Berri, Producer"
1966,"SHORT SUBJECT (LIVE ACTION)",False,"FORTRESS OF PEACE","Lothar Wolff, Producer"
1966,"SHORT SUBJECT (LIVE ACTION)",False,"SKATERDATER","Marshal Backlar and Noel Black, Producers"
1966,"SHORT SUBJECT (LIVE ACTION)",False,"SNOW","Edgar Anstey, Producer"
1966,"SHORT SUBJECT (LIVE ACTION)",False,"TIME PIECE","Jim Henson, Producer"
1966,"SOUND",True,"THE SOUND OF MUSIC","20th Century-Fox Studio Sound Department, James P. Corcoran, Sound Director; and Todd-AO Sound Department, Fred Hynes, Sound Director"
1966,"SOUND",False,"THE AGONY AND THE ECSTASY","20th Century-Fox Studio Sound Department, James P. Corcoran, Sound Director"
1966,"SOUND",False,"DOCTOR ZHIVAGO","Metro-Goldwyn-Mayer British Studio Sound Department, A. W. Watkins, Sound Director; and Metro-Goldwyn-Mayer Studio Sound Department, Franklin E. Milton, Sound Director"
1966,"SOUND",False,"THE GREAT RACE","Warner Bros. Studio Sound Department, George R. Groves, Sound Director"
1966,"SOUND",False,"SHENANDOAH","Universal City Studio Sound Department, Waldon O. Watson, Sound Director"
1966,"SOUND EFFECTS",True,"THE GREAT RACE","Tregoweth Brown"
1966,"SOUND EFFECTS",False,"VON RYAN'S EXPRESS","Walter A. Rossi"
1966,"SPECIAL VISUAL EFFECTS",True,"THUNDERBALL","John Stears"
1966,"SPECIAL VISUAL EFFECTS",False,"THE GREATEST STORY EVER TOLD","J. McMillan Johnson"
1966,"WRITING (SCREENPLAY--BASED ON MATERIAL FROM ANOTHER MEDIUM)",True,"DOCTOR ZHIVAGO","Robert Bolt"
1966,"WRITING (SCREENPLAY--BASED ON MATERIAL FROM ANOTHER MEDIUM)",False,"CAT BALLOU","Walter Newman, Frank R. Pierson"
1966,"WRITING (SCREENPLAY--BASED ON MATERIAL FROM ANOTHER MEDIUM)",False,"THE COLLECTOR","Stanley Mann, John Kohn"
1966,"WRITING (SCREENPLAY--BASED ON MATERIAL FROM ANOTHER MEDIUM)",False,"SHIP OF FOOLS","Abby Mann"
1966,"WRITING (SCREENPLAY--BASED ON MATERIAL FROM ANOTHER MEDIUM)",False,"A THOUSAND CLOWNS","Herb Gardner"
1966,"WRITING (STORY AND SCREENPLAY--WRITTEN DIRECTLY FOR THE SCREEN)",True,"DARLING","Frederic Raphael"
1966,"WRITING (STORY AND SCREENPLAY--WRITTEN DIRECTLY FOR THE SCREEN)",False,"CASANOVA '70","Age, Scarpelli, Mario Monicelli, Tonino Guerra, Giorgio Salvioni, Suso Cecchi D'Amico"
1966,"WRITING (STORY AND SCREENPLAY--WRITTEN DIRECTLY FOR THE SCREEN)",False,"THOSE MAGNIFICENT MEN IN THEIR FLYING MACHINES","Jack Davies, Ken Annakin"
1966,"WRITING (STORY AND SCREENPLAY--WRITTEN DIRECTLY FOR THE SCREEN)",False,"THE TRAIN","Franklin Coen, Frank Davis"
1966,"WRITING (STORY AND SCREENPLAY--WRITTEN DIRECTLY FOR THE SCREEN)",False,"THE UMBRELLAS OF CHERBOURG","Jacques Demy"
1967,"ACTOR",True,"PAUL SCOFIELD","A Man for All Seasons"
1967,"ACTOR",False,"ALAN ARKIN","The Russians Are Coming The Russians Are Coming"
1967,"ACTOR",False,"RICHARD BURTON","Who's Afraid of Virginia Woolf?"
1967,"ACTOR",False,"MICHAEL CAINE","Alfie"
1967,"ACTOR",False,"STEVE MCQUEEN","The Sand Pebbles"
1967,"ACTOR IN A SUPPORTING ROLE",True,"WALTER MATTHAU","The Fortune Cookie"
1967,"ACTOR IN A SUPPORTING ROLE",False,"MAKO","The Sand Pebbles"
1967,"ACTOR IN A SUPPORTING ROLE",False,"JAMES MASON","Georgy Girl"
1967,"ACTOR IN A SUPPORTING ROLE",False,"GEORGE SEGAL","Who's Afraid of Virginia Woolf?"
1967,"ACTOR IN A SUPPORTING ROLE",False,"ROBERT SHAW","A Man for All Seasons"
1967,"ACTRESS",True,"ELIZABETH TAYLOR","Who's Afraid of Virginia Woolf?"
1967,"ACTRESS",False,"ANOUK AIMEE","A Man and a Woman"
1967,"ACTRESS",False,"IDA KAMINSKA","The Shop on Main Street"
1967,"ACTRESS",False,"LYNN REDGRAVE","Georgy Girl"
1967,"ACTRESS",False,"VANESSA REDGRAVE","Morgan!"
1967,"ACTRESS IN A SUPPORTING ROLE",True,"SANDY DENNIS","Who's Afraid of Virginia Woolf?"
1967,"ACTRESS IN A SUPPORTING ROLE",False,"WENDY HILLER","A Man for All Seasons"
1967,"ACTRESS IN A SUPPORTING ROLE",False,"JOCELYNE LAGARDE","Hawaii"
1967,"ACTRESS IN A SUPPORTING ROLE",False,"VIVIEN MERCHANT","Alfie"
1967,"ACTRESS IN A SUPPORTING ROLE",False,"GERALDINE PAGE","You're a Big Boy Now"
1967,"ART DIRECTION (BLACK-AND-WHITE)",True,"WHO'S AFRAID OF VIRGINIA WOOLF?","Art Direction: Richard Sylbert; Set Decoration: George James Hopkins"
1967,"ART DIRECTION (BLACK-AND-WHITE)",False,"THE FORTUNE COOKIE","Art Direction: Robert Luthardt; Set Decoration: Edward G. Boyle"
1967,"ART DIRECTION (BLACK-AND-WHITE)",False,"THE GOSPEL ACCORDING TO ST. MATTHEW","Luigi Scaccianoce"
1967,"ART DIRECTION (BLACK-AND-WHITE)",False,"IS PARIS BURNING?","Art Direction: Willy Holt; Set Decoration: Marc Frederix, Pierre Guffroy"
1967,"ART DIRECTION (BLACK-AND-WHITE)",False,"MISTER BUDDWING","Art Direction: George W. Davis, Paul Groesse; Set Decoration: Henry Grace, Hugh Hunt"
1967,"ART DIRECTION (COLOR)",True,"FANTASTIC VOYAGE","Art Direction: Jack Martin Smith, Dale Hennesy; Set Decoration: Walter M. Scott, Stuart A. Reiss"
1967,"ART DIRECTION (COLOR)",False,"GAMBIT","Art Direction: Alexander Golitzen, George C. Webb; Set Decoration: John McCarthy, John Austin"
1967,"ART DIRECTION (COLOR)",False,"JULIET OF THE SPIRITS","Piero Gherardi"
1967,"ART DIRECTION (COLOR)",False,"THE OSCAR","Art Direction: Hal Pereira, Arthur Lonergan; Set Decoration: Robert Benton, James Payne"
1967,"ART DIRECTION (COLOR)",False,"THE SAND PEBBLES","Art Direction: Boris Leven; Set Decoration: Walter M. Scott, John Sturtevant, William Kiernan"
1967,"CINEMATOGRAPHY (BLACK-AND-WHITE)",True,"WHO'S AFRAID OF VIRGINIA WOOLF?","Haskell Wexler"
1967,"CINEMATOGRAPHY (BLACK-AND-WHITE)",False,"THE FORTUNE COOKIE","Joseph LaShelle"
1967,"CINEMATOGRAPHY (BLACK-AND-WHITE)",False,"GEORGY GIRL","Ken Higgins"
1967,"CINEMATOGRAPHY (BLACK-AND-WHITE)",False,"IS PARIS BURNING?","Marcel Grignon"
1967,"CINEMATOGRAPHY (BLACK-AND-WHITE)",False,"SECONDS","James Wong Howe"
1967,"CINEMATOGRAPHY (COLOR)",True,"A MAN FOR ALL SEASONS","Ted Moore"
1967,"CINEMATOGRAPHY (COLOR)",False,"FANTASTIC VOYAGE","Ernest Laszlo"
1967,"CINEMATOGRAPHY (COLOR)",False,"HAWAII","Russell Harlan"
1967,"CINEMATOGRAPHY (COLOR)",False,"THE PROFESSIONALS","Conrad Hall"
1967,"CINEMATOGRAPHY (COLOR)",False,"THE SAND PEBBLES","Joseph MacDonald"
1967,"COSTUME DESIGN (BLACK-AND-WHITE)",True,"WHO'S AFRAID OF VIRGINIA WOOLF?","Irene Sharaff"
1967,"COSTUME DESIGN (BLACK-AND-WHITE)",False,"THE GOSPEL ACCORDING TO ST. MATTHEW","Danilo Donati"
1967,"COSTUME DESIGN (BLACK-AND-WHITE)",False,"MANDRAGOLA","Danilo Donati"
1967,"COSTUME DESIGN (BLACK-AND-WHITE)",False,"MISTER BUDDWING","Helen Rose"
1967,"COSTUME DESIGN (BLACK-AND-WHITE)",False,"MORGAN!","Jocelyn Rickards"
1967,"COSTUME DESIGN (COLOR)",True,"A MAN FOR ALL SEASONS","Elizabeth Haffenden, Joan Bridge"
1967,"COSTUME DESIGN (COLOR)",False,"GAMBIT","Jean Louis"
1967,"COSTUME DESIGN (COLOR)",False,"HAWAII","Dorothy Jeakins"
1967,"COSTUME DESIGN (COLOR)",False,"JULIET OF THE SPIRITS","Piero Gherardi"
1967,"COSTUME DESIGN (COLOR)",False,"THE OSCAR","Edith Head"
1967,"DIRECTING",True,"A MAN FOR ALL SEASONS","Fred Zinnemann"
1967,"DIRECTING",False,"BLOW-UP","Michelangelo Antonioni"
1967,"DIRECTING",False,"A MAN AND A WOMAN","Claude Lelouch"
1967,"DIRECTING",False,"THE PROFESSIONALS","Richard Brooks"
1967,"DIRECTING",False,"WHO'S AFRAID OF VIRGINIA WOOLF?","Mike Nichols"
1967,"DOCUMENTARY (FEATURE)",True,"THE WAR GAME","Peter Watkins, Producer"
1967,"DOCUMENTARY (FEATURE)",False,"THE FACE OF GENIUS","Alfred R. Kelman, Producer"
1967,"DOCUMENTARY (FEATURE)",False,"HELICOPTER CANADA","Peter Jones and Tom Daly, Producers"
1967,"DOCUMENTARY (FEATURE)",False,"LE VOLCAN INTERDIT (THE FORBIDDEN VOLCANO)","Haroun Tazieff, Producer"
1967,"DOCUMENTARY (FEATURE)",False,"THE REALLY BIG FAMILY","Alex Grasshoff, Producer"
1967,"DOCUMENTARY (SHORT SUBJECT)",True,"A YEAR TOWARD TOMORROW","Edmond A. Levy, Producer"
1967,"DOCUMENTARY (SHORT SUBJECT)",False,"ADOLESCENCE","Marin Karmitz and Vladimir Forgency, Producers"
1967,"DOCUMENTARY (SHORT SUBJECT)",False,"COWBOY","Michael Ahnemann and Gary Schlosser, Producers"
1967,"DOCUMENTARY (SHORT SUBJECT)",False,"THE ODDS AGAINST","Lee R. Bobker and Helen Kristt Radin, Producers"
1967,"DOCUMENTARY (SHORT SUBJECT)",False,"SAINT MATTHEW PASSION","Mafilm Studio"
1967,"FILM EDITING",True,"GRAND PRIX","Fredric Steinkamp, Henry Berman, Stewart Linder, Frank Santillo"
1967,"FILM EDITING",False,"FANTASTIC VOYAGE","William B. Murphy"
1967,"FILM EDITING",False,"THE RUSSIANS ARE COMING THE RUSSIANS ARE COMING","Hal Ashby, J. Terry Williams"
1967,"FILM EDITING",False,"THE SAND PEBBLES","William Reynolds"
1967,"FILM EDITING",False,"WHO'S AFRAID OF VIRGINIA WOOLF?","Sam O'Steen"
1967,"FOREIGN LANGUAGE FILM",True,"A MAN AND A WOMAN","France"
1967,"FOREIGN LANGUAGE FILM",False,"THE BATTLE OF ALGIERS","Italy"
1967,"FOREIGN LANGUAGE FILM",False,"LOVES OF A BLONDE","Czechoslovakia"
1967,"FOREIGN LANGUAGE FILM",False,"PHARAOH","Poland"
1967,"FOREIGN LANGUAGE FILM",False,"THREE","Yugoslavia"
1967,"MUSIC (ORIGINAL MUSIC SCORE)",True,"BORN FREE","John Barry"
1967,"MUSIC (ORIGINAL MUSIC SCORE)",False,"THE BIBLE","Toshiro Mayuzumi"
1967,"MUSIC (ORIGINAL MUSIC SCORE)",False,"HAWAII","Elmer Bernstein"
1967,"MUSIC (ORIGINAL MUSIC SCORE)",False,"THE SAND PEBBLES","Jerry Goldsmith"
1967,"MUSIC (ORIGINAL MUSIC SCORE)",False,"WHO'S AFRAID OF VIRGINIA WOOLF?","Alex North"
1967,"MUSIC (SCORING OF MUSIC--ADAPTATION OR TREATMENT)",True,"A FUNNY THING HAPPENED ON THE WAY TO THE FORUM","Ken Thorne"
1967,"MUSIC (SCORING OF MUSIC--ADAPTATION OR TREATMENT)",False,"THE GOSPEL ACCORDING TO ST. MATTHEW","Luis Enrique Bacalov"
1967,"MUSIC (SCORING OF MUSIC--ADAPTATION OR TREATMENT)",False,"RETURN OF THE SEVEN","Elmer Bernstein"
1967,"MUSIC (SCORING OF MUSIC--ADAPTATION OR TREATMENT)",False,"THE SINGING NUN","Harry Sukman"
1967,"MUSIC (SCORING OF MUSIC--ADAPTATION OR TREATMENT)",False,"STOP THE WORLD--I WANT TO GET OFF","Al Ham"
1967,"MUSIC (SONG)",True,"BORN FREE","Born Free in |Born Free| Music by John Barry; Lyrics by Don Black"
1967,"MUSIC (SONG)",False,"ALFIE","Alfie in |Alfie| Music by Burt Bacharach; Lyrics by Hal David"
1967,"MUSIC (SONG)",False,"GEORGY GIRL","Georgy Girl in |Georgy Girl| Music by Tom Springfield; Lyrics by Jim Dale"
1967,"MUSIC (SONG)",False,"HAWAII","My Wishing Doll in |Hawaii| Music by Elmer Bernstein; Lyrics by Mack David"
1967,"MUSIC (SONG)",False,"AN AMERICAN DREAM","A Time For Love in |An American Dream| Music by Johnny Mandel; Lyrics by Paul Francis Webster"
1967,"BEST PICTURE",True,"A MAN FOR ALL SEASONS","Fred Zinnemann, Producer"
1967,"BEST PICTURE",False,"ALFIE","Lewis Gilbert, Producer"
1967,"BEST PICTURE",False,"THE RUSSIANS ARE COMING THE RUSSIANS ARE COMING","Norman Jewison, Producer"
1967,"BEST PICTURE",False,"THE SAND PEBBLES","Robert Wise, Producer"
1967,"BEST PICTURE",False,"WHO'S AFRAID OF VIRGINIA WOOLF?","Ernest Lehman, Producer"
1967,"SHORT SUBJECT (CARTOON)",True,"HERB ALPERT AND THE TIJUANA BRASS DOUBLE FEATURE","John Hubley and Faith Hubley, Producers"
1967,"SHORT SUBJECT (CARTOON)",False,"THE DRAG","Wolf Koenig and Robert Verrall, Producers"
1967,"SHORT SUBJECT (CARTOON)",False,"THE PINK BLUEPRINT","David H. DePatie and Friz Freleng, Producers"
1967,"SHORT SUBJECT (LIVE ACTION)",True,"WILD WINGS","Edgar Anstey, Producer"
1967,"SHORT SUBJECT (LIVE ACTION)",False,"TURKEY THE BRIDGE","Derek Williams, Producer"
1967,"SHORT SUBJECT (LIVE ACTION)",False,"THE WINNING STRAIN","Leslie Winik, Producer"
1967,"SOUND",True,"GRAND PRIX","Metro-Goldwyn-Mayer Studio Sound Department, Franklin E. Milton, Sound Director"
1967,"SOUND",False,"GAMBIT","Universal City Studio Sound Department, Waldon O. Watson, Sound Director"
1967,"SOUND",False,"HAWAII","Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director"
1967,"SOUND",False,"THE SAND PEBBLES","20th Century-Fox Studio Sound Department, James P. Corcoran, Sound Director"
1967,"SOUND",False,"WHO'S AFRAID OF VIRGINIA WOOLF?","Warner Bros. Studio Sound Department, George R. Groves, Sound Director"
1967,"SOUND EFFECTS",True,"GRAND PRIX","Gordon Daniel"
1967,"SOUND EFFECTS",False,"FANTASTIC VOYAGE","Walter Rossi"
1967,"SPECIAL VISUAL EFFECTS",True,"FANTASTIC VOYAGE","Art Cruickshank"
1967,"SPECIAL VISUAL EFFECTS",False,"HAWAII","Linwood G. Dunn"
1967,"WRITING (SCREENPLAY--BASED ON MATERIAL FROM ANOTHER MEDIUM)",True,"A MAN FOR ALL SEASONS","Robert Bolt"
1967,"WRITING (SCREENPLAY--BASED ON MATERIAL FROM ANOTHER MEDIUM)",False,"ALFIE","Bill Naughton"
1967,"WRITING (SCREENPLAY--BASED ON MATERIAL FROM ANOTHER MEDIUM)",False,"THE PROFESSIONALS","Richard Brooks"
1967,"WRITING (SCREENPLAY--BASED ON MATERIAL FROM ANOTHER MEDIUM)",False,"THE RUSSIANS ARE COMING THE RUSSIANS ARE COMING","William Rose"
1967,"WRITING (SCREENPLAY--BASED ON MATERIAL FROM ANOTHER MEDIUM)",False,"WHO'S AFRAID OF VIRGINIA WOOLF?","Ernest Lehman"
1967,"WRITING (STORY AND SCREENPLAY--WRITTEN DIRECTLY FOR THE SCREEN)",True,"A MAN AND A WOMAN","Story by Claude Lelouch; Screenplay by Claude Lelouch, Pierre Uytterhoeven"
1967,"WRITING (STORY AND SCREENPLAY--WRITTEN DIRECTLY FOR THE SCREEN)",False,"BLOW-UP","Story by Michelangelo Antonioni; Screenplay by Michelangelo Antonioni, Tonino Guerra, Edward Bond"
1967,"WRITING (STORY AND SCREENPLAY--WRITTEN DIRECTLY FOR THE SCREEN)",False,"THE FORTUNE COOKIE","Billy Wilder, I. A. L. Diamond"
1967,"WRITING (STORY AND SCREENPLAY--WRITTEN DIRECTLY FOR THE SCREEN)",False,"KHARTOUM","Robert Ardrey"
1967,"WRITING (STORY AND SCREENPLAY--WRITTEN DIRECTLY FOR THE SCREEN)",False,"THE NAKED PREY","Clint Johnston, Don Peters"
1968,"ACTOR",True,"ROD STEIGER","In the Heat of the Night"
1968,"ACTOR",False,"WARREN BEATTY","Bonnie and Clyde"
1968,"ACTOR",False,"DUSTIN HOFFMAN","The Graduate"
1968,"ACTOR",False,"PAUL NEWMAN","Cool Hand Luke"
1968,"ACTOR",False,"SPENCER TRACY","Guess Who's Coming to Dinner"
1968,"ACTOR IN A SUPPORTING ROLE",True,"GEORGE KENNEDY","Cool Hand Luke"
1968,"ACTOR IN A SUPPORTING ROLE",False,"JOHN CASSAVETES","The Dirty Dozen"
1968,"ACTOR IN A SUPPORTING ROLE",False,"GENE HACKMAN","Bonnie and Clyde"
1968,"ACTOR IN A SUPPORTING ROLE",False,"CECIL KELLAWAY","Guess Who's Coming to Dinner"
1968,"ACTOR IN A SUPPORTING ROLE",False,"MICHAEL J. POLLARD","Bonnie and Clyde"
1968,"ACTRESS",True,"KATHARINE HEPBURN","Guess Who's Coming to Dinner"
1968,"ACTRESS",False,"ANNE BANCROFT","The Graduate"
1968,"ACTRESS",False,"FAYE DUNAWAY","Bonnie and Clyde"
1968,"ACTRESS",False,"DAME EDITH EVANS","The Whisperers"
1968,"ACTRESS",False,"AUDREY HEPBURN","Wait until Dark"
1968,"ACTRESS IN A SUPPORTING ROLE",True,"ESTELLE PARSONS","Bonnie and Clyde"
1968,"ACTRESS IN A SUPPORTING ROLE",False,"CAROL CHANNING","Thoroughly Modern Millie"
1968,"ACTRESS IN A SUPPORTING ROLE",False,"MILDRED NATWICK","Barefoot in the Park"
1968,"ACTRESS IN A SUPPORTING ROLE",False,"BEAH RICHARDS","Guess Who's Coming to Dinner"
1968,"ACTRESS IN A SUPPORTING ROLE",False,"KATHARINE ROSS","The Graduate"
1968,"ART DIRECTION",True,"CAMELOT","Art Direction: John Truscott, Edward Carrere; Set Decoration: John W. Brown"
1968,"ART DIRECTION",False,"DOCTOR DOLITTLE","Art Direction: Mario Chiari, Jack Martin Smith, Ed Graves; Set Decoration: Walter M. Scott, Stuart A. Reiss"
1968,"ART DIRECTION",False,"GUESS WHO'S COMING TO DINNER","Art Direction: Robert Clatworthy; Set Decoration: Frank Tuttle"
1968,"ART DIRECTION",False,"THE TAMING OF THE SHREW","Art Direction: Renzo Mongiardino, John DeCuir, Elven Webb, Giuseppe Mariani; Set Decoration: Dario Simoni, Luigi Gervasi"
1968,"ART DIRECTION",False,"THOROUGHLY MODERN MILLIE","Art Direction: Alexander Golitzen, George C. Webb; Set Decoration: Howard Bristol"
1968,"CINEMATOGRAPHY",True,"BONNIE AND CLYDE","Burnett Guffey"
1968,"CINEMATOGRAPHY",False,"CAMELOT","Richard H. Kline"
1968,"CINEMATOGRAPHY",False,"DOCTOR DOLITTLE","Robert Surtees"
1968,"CINEMATOGRAPHY",False,"THE GRADUATE","Robert Surtees"
1968,"CINEMATOGRAPHY",False,"IN COLD BLOOD","Conrad Hall"
1968,"COSTUME DESIGN",True,"CAMELOT","John Truscott"
1968,"COSTUME DESIGN",False,"BONNIE AND CLYDE","Theadora Van Runkle"
1968,"COSTUME DESIGN",False,"THE HAPPIEST MILLIONAIRE","Bill Thomas"
1968,"COSTUME DESIGN",False,"THE TAMING OF THE SHREW","Irene Sharaff, Danilo Donati"
1968,"COSTUME DESIGN",False,"THOROUGHLY MODERN MILLIE","Jean Louis"
1968,"DIRECTING",True,"THE GRADUATE","Mike Nichols"
1968,"DIRECTING",False,"BONNIE AND CLYDE","Arthur Penn"
1968,"DIRECTING",False,"GUESS WHO'S COMING TO DINNER","Stanley Kramer"
1968,"DIRECTING",False,"IN COLD BLOOD","Richard Brooks"
1968,"DIRECTING",False,"IN THE HEAT OF THE NIGHT","Norman Jewison"
1968,"DOCUMENTARY (FEATURE)",True,"THE ANDERSON PLATOON","Pierre Schoendoerffer, Producer"
1968,"DOCUMENTARY (FEATURE)",False,"FESTIVAL","Murray Lerner, Producer"
1968,"DOCUMENTARY (FEATURE)",False,"HARVEST","Carroll Ballard, Producer"
1968,"DOCUMENTARY (FEATURE)",False,"A KING'S STORY","Jack Le Vien, Producer"
1968,"DOCUMENTARY (FEATURE)",False,"A TIME FOR BURNING","William C. Jersey, Producer"
1968,"DOCUMENTARY (SHORT SUBJECT)",True,"THE REDWOODS","Mark Harris and Trevor Greenwood, Producers"
1968,"DOCUMENTARY (SHORT SUBJECT)",False,"MONUMENT TO THE DREAM","Charles E. Guggenheim, Producer"
1968,"DOCUMENTARY (SHORT SUBJECT)",False,"A PLACE TO STAND","Christopher Chapman, Producer"
1968,"DOCUMENTARY (SHORT SUBJECT)",False,"SEE YOU AT THE PILLAR","Robert Fitchett, Producer"
1968,"DOCUMENTARY (SHORT SUBJECT)",False,"WHILE I RUN THIS RACE","Carl V. Ragsdale, Producer"
1968,"FILM EDITING",True,"IN THE HEAT OF THE NIGHT","Hal Ashby"
1968,"FILM EDITING",False,"BEACH RED","Frank P. Keller"
1968,"FILM EDITING",False,"THE DIRTY DOZEN","Michael Luciano"
1968,"FILM EDITING",False,"DOCTOR DOLITTLE","Samuel E. Beetley, Marjorie Fowler"
1968,"FILM EDITING",False,"GUESS WHO'S COMING TO DINNER","Robert C. Jones"
1968,"FOREIGN LANGUAGE FILM",True,"CLOSELY WATCHED TRAINS","Czechoslovakia"
1968,"FOREIGN LANGUAGE FILM",False,"EL AMOR BRUJO","Spain"
1968,"FOREIGN LANGUAGE FILM",False,"I EVEN MET HAPPY GYPSIES","Yugoslavia"
1968,"FOREIGN LANGUAGE FILM",False,"LIVE FOR LIFE","France"
1968,"FOREIGN LANGUAGE FILM",False,"PORTRAIT OF CHIEKO","Japan"
1968,"MUSIC (ORIGINAL MUSIC SCORE)",True,"THOROUGHLY MODERN MILLIE","Elmer Bernstein"
1968,"MUSIC (ORIGINAL MUSIC SCORE)",False,"COOL HAND LUKE","Lalo Schifrin"
1968,"MUSIC (ORIGINAL MUSIC SCORE)",False,"DOCTOR DOLITTLE","Leslie Bricusse"
1968,"MUSIC (ORIGINAL MUSIC SCORE)",False,"FAR FROM THE MADDING CROWD","Richard Rodney Bennett"
1968,"MUSIC (ORIGINAL MUSIC SCORE)",False,"IN COLD BLOOD","Quincy Jones"
1968,"MUSIC (SCORING OF MUSIC--ADAPTATION OR TREATMENT)",True,"CAMELOT","Alfred Newman, Ken Darby"
1968,"MUSIC (SCORING OF MUSIC--ADAPTATION OR TREATMENT)",False,"DOCTOR DOLITTLE","Lionel Newman, Alexander Courage"
1968,"MUSIC (SCORING OF MUSIC--ADAPTATION OR TREATMENT)",False,"GUESS WHO'S COMING TO DINNER","DeVol"
1968,"MUSIC (SCORING OF MUSIC--ADAPTATION OR TREATMENT)",False,"THOROUGHLY MODERN MILLIE","Andre Previn, Joseph Gershenson"
1968,"MUSIC (SCORING OF MUSIC--ADAPTATION OR TREATMENT)",False,"VALLEY OF THE DOLLS","John Williams"
1968,"MUSIC (SONG)",True,"DOCTOR DOLITTLE","Talk To The Animals in |Doctor Dolittle| Music and Lyrics by Leslie Bricusse"
